CO_ENTIDADE,NO_ENTIDADE
26173409,EDUCANDARIO ROZENTAL
26173425,SOCIEDADE ASSISTENCIA PRINCESA IZABEL
26175339,COLEGIO E CURSO ATITUDE
26175347,ESCOLA MUNICIPAL FREI TADEU GLASER
26175355,ESCOLA MUNICIPAL PROFESSORA HELIA MARIA PEREIRA
26175363,ESCOLA MUNICIPAL CECILIA MEIRELLES
26175371,ESCOLA MUNICIPAL ANEXA CASA AMARELA
26175380,ESCOLA MUNICIPAL PEDRO ALCANTARA
26175398,ESCOLA MUNICIPAL MERCIA DE ALBUQUERQUE FERREIRA
26175525,CENTRO DE EDUCACAO PROFISSIONAL JOAQUIM NABUCO UNIDADE II-RECIFE
26175878,CMEI CELESTE VIDAL
26175908,CENTRO EDUCACIONAL CRISTO SALVA
26175940,ESCOLA VISAO ATUAL
26175975,ESCOLA BABY HOME
26176238,ESCOLA TECNICA ESTADUAL PROFESSOR LUCILO AVILA PESSOA
26176378,ESCOLA COMUNITARIA INDIANELUZ
26176386,ASSOCIACAO DOS MORADORES DA VILA AEROMOCA
26176394,INSTITUTO EDUCACIONAL MUNDO DINAMICO
26176424,ESCOLA MARAVILHA
26176432,ESCOLA QUERER SABER
26176459,EDUCANDARIO PATRICIA SOUZA
26176467,EDUCANDARIO EVANDRA SANTOS
26176483,ESCOLA CRESCER E TRANSFORMAR
26176491,EDUCANDARIO MAE RAINHA DO SAGRADO CORACAO
26176505,EDUCANDARIO LUZ DO MUNDO
26176513,EDUCANDARIO DA WANDA
26176521,PROJETO NOVO CORDEIRO
26176530,EDUCANDARIO NOVA GERACAO 2000
26176548,ESCOLA NOSSA SENHORA DA PIEDADE
26176556,EDUCANDARIO MANOEL FILHO
26176564,ESCOLA PENA AZUL
26176572,ESCOLA PROFISSIONALIZANTE DE TECNICO DE ENFERMAGEM VITORIA
26176580,ESCOLA ARCA DE NOE
26176599,GRUPO COMUNITARIO DO COQUE
26176602,CENTRO EDUCACIONAL INFANCIA FELIZ
26176629,ESCOLA REI DAVID
26176637,ESCOLA FLORENCIO DE SANTANA
26176653,EDUCANDARIO SANTA TEREZINHA DO MENINO JESUS
26176661,BLOCO CARNAVALESCO DOS CORACOES DO SITIO CARDOSO
26176670,ASSOCIACAO DOS MORADORES DO TOTO
26176688,ESCOLA ASSOCIACAO DOS MORADORES UNIDOS DOS TORROES
26176700,EDUCANDARIO FILIPE SANTOS
26176718,EDUCANDARIO VIRGINIA MERANDOLINA
26176726,EDUCANDARIO SAO JORGE
26176742,ESCOLA OPCAO
26176769,INSTITUTO GERACAO FUTURO
26176793,CENTRO EDUCACIONAL ATUALIDADE
26176807,ESCOLA FRATERNAL MARIA DE NAZARE
26177714,ESCOLA POLITECNICA DE SAUDE DO IMIP
26177820,CRECHE MUNICIPAL VILA DOS MILAGRES
26177870,EDUCANDARIO NOSSA SENHORA APARECIDA
26177919,ABSOLUTO COLEGIO E CURSO
26177951,ESCOLA MUNICIPAL GOVERNADOR MIGUEL ARRAES DE ALENCAR
26177960,ESCOLA MUNICIPAL POETA SOLANO TRINDADE
26177978,ESCOLA MUNICIPAL NOVA MORADA
26178060,ESCOLA TEMPO DE CRESCER
26178133,COLEGIO INCENTIVO
26178141,EDUCANDARIO SANTA INES
26178150,ESCOLA TEREZA GALDINO
26178206,ESCOLA BEM QUERER LTDA
26178230,ESCOLA TECNICA ESTADUAL CICERO DIAS
26178249,CENTRO EDUCACIONAL UNIARTE
26178257,EDUCANDARIO EXODO
26178265,EDUCANDARIO VOVO RITA
26178273,ASSOCIACAO DE MORADORES BOLO DE NOIVA
26178281,COLEGIO E CURSO RAIO DE SOL
26178311,INSTITUTO EVANGELICO RENASCER
26178419,COLEGIO REINO DE JUDA
26178974,EDUCANDARIO EVANGELICO IDEAL
26179016,COLEGIO ETHOS
26179059,CRECHE BENEFICENTE SANT
26179067,CENTRO DE ASSISTENCIA S MANOEL A CASMAP
26179075,CLUBE DE MAES AMOR MATERNO
26179091,UNIAO DOS AMIGOS DA MUSTARDINHA
26179121,ASSOCIACAO ASSISTENCIAL VILA SESAMO
26179296,CENTRO DE REAB E ENSINO ESP DO RECIFE - CRER
26179318,NOSSO PEQUENO MUNDO
26179598,ESCOLA ARCO IRIS
26179610,ESCOLA DE REFERENCIA EM ENSINO MEDIO NOBREGA
26179628,SABERES CENTRO EDUCACIONAL LTDA
26179857,ESCOLA TECNICA ESTADUAL PORTO DIGITAL
26179989,ESCOLA INTERNACIONAL ABA
26180197,CENTRO EDUCACIONAL SABER VIVER
26180200,CFI-COLEGIO DE FORMACAO INTEGRAL
26180685,CRECHE MUNICIPAL ZILDA ARNS
26180804,UNIVERSIDADE INFANTIL
26180863,COLEGIO ANGLO LIDER
26181134,ESCOLA UNIVERSO DA CRIANCA
26181142,ESCOLA UNIVERSO DA CRIANCA LTDA
26181150,ESCOLA SOUZA VERAS ANEXO I
26181231,COLEGIO FAZER CRESCER - ENSINO MEDIO
26181258,ESCOLA DESPERTAR - UNIDADE II
26181266,COLEGIO SANTA EMILIA
26181274,CRECHE MUNICIPAL VILA IMPERIAL
26181363,COLEGIO TEMPO DE CRESCER
26181428,ESCOLA MEU CAMINHAR BOA VIAGEM
26181681,ESCOLINHA LAPIS NA MAO
26181703,INVEST EDUCACAO INFANTIL
26181711,ESCOLA GERACAO VITORIA
26181762,ESCOLA TECNICA SENAI AGUA FRIA ENGENHEIRO AUSTRICLINIO CORTE REAL
26181797,ESCOLA CAMINHANDO COM CRISTO
26181819,CENTRO EDUCACIONAL JOANNA DE ANGELIS
26181835,CMEI ALCIDES RESTELLI TEDESCO
26181932,CRECHE MUNICIPAL IRMA DULCE
26181940,ESCOLA MUNICIPAL DONA LUCI SILVA LIMA
26182530,CENTRO DE PROFISSIONALIZACAO E EDUCACAO DE PERNAMBUCO CEPEP 3
26182548,CENTRO DE PROFISSIONALIZACAO E EDUCACAO DE PERNAMBUCO CEPEP 1
26182629,ESCOLA ESTADUAL NOSSA SENHORA DAS GRACAS - RECIFE
26182734,ESCOLA INCENTIVO LTDA
26182777,ESCOLA VILA APRENDIZ
26182793,ESCOLA TECNICA DE EMPREENDIMENTOS EDUCACIONAIS
26182815,CMEI DARCY RIBEIRO
26182823,ESCOLA LIRIO DOS VALES
26182831,ESCOLA POLITEC I E II
26182858,CENTRO DE ENSINO GRAU I BOA VISTAI BOA VISTA
26182866,CENTRO DE ENSINO GRAU TECNICO BOA VISTA 2
26182874,CENTRO DE EDUCACAO PROFISSIONAL MAURICIO DE NASSAU
26182882,EDUCANDARIO CASSIA MARIA
26183013,CER CENTRO ESPECIALIZADO EM REABILITACAO
26183021,ESCOLA TECNICA ESTADUAL MIGUEL BATISTA
26183196,COLEGIO BRILHO DE JESUS
26183269,CRECHE MUNICIPAL MERCIA MARIA BEZERRA COSTA
26183277,CRECHE MUNICIPAL 08 DE MARCO
26183285,CRECHE ESC RECIFE DONA CARMELITA MUNIZ DE ARAUJO
26183323,ESCOLA RENASCER
26183625,CENTRO UNIVERSITARIO MAURICIO DE NASSAU - CAMPUS BLOCO B
26183633,CENTRO UNIVERSITARIO MAURICIO DE NASSAU - TRIANON - CAMPUS - RECIFE
26183641,CENTRO UNIVERSITARIO MAURICIO DE NASSAU - DANTAS BARRETO - CAMPUS RECIFE - FMN
26183650,CENTRO UNIVERSITARIO MAURICIO DE NASSAU - SANTO ALBINO - CAMPUS RECIFE
26183668,CENTRO UNIVERSITARIO MAURICIO DE NASSAU - CAMPUS BLOCO CST - CAMPUS FACULDADE MAURICIO DE NASSAU
26183676,CENTRO UNIVERSITARIO MAURICIO DE NASSAU - BOA VIAGEM - CAMPUS RECIFE - FMN
26183684,FACULDADE JOAQUIM NABUCO RECIFE - CAMPUS - SEDE
26183692,CENTRO UNIVERSITARIO MAURICIO DE NASSAU - BLOCO B - CAMPUS - FAC MAURICIO DE NASSAU - CAMPUS RECIFE
26183765,EDUCANDARIO CASINHA FELIZ
26184028,ACADEMIA CRISTA DE BOA VIAGEM - UNIDADE II
26184079,COLEGIO EXPOR A MENTE UNIDADE II
26184141,CENTRO DE ESTUDOS DA SAUDE CESA
26184290,FACULDADE BOA VIAGEM
26184583,ESCOLA DE ENFERMAGEM MADRE TEREZA
26184613,FACULDADE SAO MIGUEL
26184621,CENTRO DE EDUCACAO PROFISSIONAL LTDA - CEPRO
26184648,CRECHE ESC RECIFE DO IRAQUE
26184672,UNIVERSIDADE SALGADO DE OLIVEIRA
26184877,ESCOLA ANA MARIA
26184958,UNIVERSIDADE SALGADO DE OLIVEIRA - CAMPUS RECIFE
26185067,ESCOLA INFANTIL CRIATIVA
26185130,CENTRO EDUCACIONAL CAVALCANTI HEISSLER
26185148,CENTRO EDUCACIONAL GOUVEIA DE MELO
26185180,CRECHE ESCOLA RECIFE GOVERNADOR MIGUEL ARRAES
26185237,ESCOLA TECNICA DE FORMACAO PROFISSIONAL LTDA
26185334,FACULDADE ESTACIO DO RECIFE
26185369,FACULDADE BOA VIAGEM IMBIRIBEIRA
26185644,ESO CENTRO EDUCACIONAL
26185679,CRECHE ESC RECIFE GOVERNADOR EDUARDO CAMPOS
26185792,CENTRO DE ENSINO GRAU TECNICO
26185920,ESCOLA SABER E CRIAR
26186055,TALENTINHO CRECHE E PRE ESCOLA LTDA ME
26186241,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR JORDAO EMERENCIANO
26186276,EDUCANDARIO SAO LUIS
26186322,CRECHE ESC RECIFE PRESIDENTE TANCREDO NEVES
26186330,CRECHE MUNICIPAL ISABEL SILVANA DE MELO
26186381,COLEGIO AVANCAR
26186659,CENTRO DE EDUCACAO CRESCER LTDA
26186683,RN CENTRO EDUCACIONAL LTDA
26186691,INSTITUTO EDUCACIONAL SABER VIVER- UNIDADE II
26186870,COLEGIO ARAUTOS DO EVANGELHO
26186926,CRECHE ESCOLA RECIFE MIGUEL ARRAES DE ALENCAR
26186942,HOTELZINHO PINGUINHOS DE AMOR
26187086,MIMA NENEM BERCARIO E EDUCACAO INFANTIL
26187108,CENTRO EDUCACIONAL MONTE LIBANO
26187310,COLEGIO CARLOS MURAKAMI
26187353,COLEGIO NUCLEO - BOA VIAGEM
26187400,EXCLUSIVO COLEGIO E CURSO
26187434,ESCOLA FACULDADE DA CRIANCA
26187485,ESCOLA PEQUENO PRINCIPE
26187507,COLEGIO E CURSO DESAFIO
26187515,COLEGIO E CURSO DESAFIO - D3
26187604,COLEGIO CBV JAQUEIRA
26187612,DAY CARE INFANTIL EDUCAR
26187655,ESCOLA SONHO REAL LTDA ME
26187671,SOCIEDADE EDUCACIONAL GERACAO VITORIA
26187680,EDUCANDARIO ANITA GARIBALDI LTDA
26187728,ESCOLA TECNICA SER MAIS
26187744,ESCOLA CRIAR E RECRIAR LTDA
26187752,UNI INFANTIL SERVICOS DE EDUCACAO EIRELI - ME
26187787,ESCOLA QUERUBIM
26187833,ESCOLA BRINQUEDOS E BRINCADEIRAS
26187850,EDUCANDARIO NOSSA SENHORA DO ROSARIO
26187868,DOCE CRIANCA ESCOLA DE EDUCACAO INFANTIL
26187876,ESCOLA NOVO MUNDO
26187884,EDUCANDARIO PEQUENO PRINCIPE
26187914,COLEGIO EVOLUCAO DO RECIFE
26187949,INSTITUTO EDUCACIONAL CRESCER
26187957,ESCOLA MUNICIPAL PAZ E AMOR
26188015,ESPACO SEMENTINHAS BERCARIO E RECREACAO LTDA
26188023,COLEGIO EXATO
26188040,ESCOLA TECNICA ESTADUAL PROFESSOR ANTONIO CARLOS GOMES DA COSTA
26188260,COLEGIO BRASILEIRINHO
26188287,COLEGIO BRILHO DE JESUS
26188295,ESCOLA DE REFERENCIA EM ENSINO MEDIO POMPEIA CAMPOS
26188368,CRECHE ESC RECIFE MAURICEIA DA SILVA DIAS
26188473,COLEGIO UNIVERSO DA CRIANCA
26188481,ESPACO CATA-VENTO
26188627,COLEGIO GREMIO EDUCATIVO - UNIDADE II
26188635,CENTRO EDUCACIONAL EMANUEL
26188856,EDUCANDARIO SANTA TEREZINHA BABY
26188953,EDUCANDARIO BATISTA DO BONGI
26189020,ESCOLA SANTA TEREZINHA
26189038,ESCOLA TECNICA DE SAUDE DO REAL HOSPITAL PORTUGUES
26189046,PRIME ENFANT CENTRO DE DESENVOLVIMENTO INFANTIL
26189224,CRECHE ESC RECIFE PROFESSOR ARIANO VILAR SUASSUNA
26189259,COLEGIO PANDA
26189402,CENTRO EDUCACIONAL BEM ME QUER
26189410,NOSSO NINHO EDUCACAO INFANTIL
26189445,ESCOLA UNIDADE
26189453,ESCOLA UNIDADE - BERCARIO
26189470,ESCOLA TESOURO ESCONDIDO
26189496,CENTRO EDUCACIONAL UPGRADE
26189500,VILA MAIS ENSINO FUNDAMENTAL LTDA
26189569,COLEGIO COGNITIVO
26190060,CRECHE ESC RECIFE PORTO DIGITAL DO RECIFE
26190079,ESCOLA MUNICIPAL CLARICE LISPECTOR
26190087,CRECHE ESCOLA RECIFE ALTO DO MANDU
26190249,EDUCACAO INFANTIL BILINGUE LIMITADA ME SUNNY PLACE INTERNATIONAL SCHOOL
26190257,ALPHATEC
26190362,CRECHE ESC RECIFE MIGUEL ARRAES RODA DE FOGO
26190443,RED HOUSE INTERNATIONAL SCHOOL
26190451,COLEGIO GGE
26190567,CRECHE ESC RECIFE JOSE DE SOUZA FERRAZ
26190575,CRECHE ESC RECIFE SERGIO LORETO
26190656,CRECHE MUNICIPAL CRECHE CRISTO REI JORDAO ALTO
26190800,COLEGIO MOTIVO
26190818,CRECHE ESC RECIFE DO PILAR
26190915,ESCOLA MUNICIPAL ESCOLA SANTA LUZIA
26190923,CRECHE ESCOLA RECIFE DA ESTANCIA
26190931,CENTRO EDUCACIONAL PEQUENO PESQUISADOR
26190940,ESCOLA CASTELO RENASCER EM CRISTO
26191008,CENTRO DE DESENVOLVIMENTO INFANTIL AVANCADO
26191113,EDUCANDARIO JOAO PAULO
26191202,INSTITUTO EDUCACIONAL THAILANY
26191415,ESCOLA STUDIO DA CRIANCA
26191474,EDUCANDARIO SANTO ANTONIO
26191539,ESCOLA CRISTA NA VARZEA
26191601,SHALOM CENTRO EDUCACIONAL
26191679,CRECHE ESC RECIFE CRECHE ESCOLA DEPUTADO ALCIDES TEIXEIRA
26191687,CRECHE ESC RECIFE SALETE MATIAS BORGES
26191695,CRECHE ESC RECIFE MARIA LUZINETE DA COSTA
26191814,CENTRO EDUCACIONAL INCLUSIVO ULISSES PERNAMBUCANO - CEIUP
26191822,CRECHE ESC RECIFE BREJO DO BEBERIBE
26191857,ESCOLA ELEVA
26191865,COLEGIO SAO PLACIDO
26191903,ESCOLA CRISTA DA BOA VIAGEM
26191911,ESCOLA INTEGRAR
26191962,INSTITUTO GRANDE SER
26192136,ZOE CENTRO EDUCACIONAL LTDA
26192179,COLEGIO DOM
26192268,CENTRO EDUCACIONAL CRECHE VOVO ROSA
26192454,ESCOLA PAO DA VIDA
26192470,ASSOCIACAO CONSTRUINDO A CIDADANIA PROJETO AMOR E ESPERANCA
26192489,PROJETO SOCIAL MARIA AMELIA
26192497,RA ASSOCIACAO DE APOIO E DESENVOLVIMENTO DE NOVAS TECNOLOGIAS AOS TRANSPORTES
26192500,INSTITUTO DE DESENVOLVIMENTO SOCIAL E CULTURAL - IDESC
26192519,CLUBE DE MAES DOS MORADORES DO ALTO DO REFUGIO
26192527,CENTRO DE PROGRESSAO NOSSA SENHORA APARECIDA
26192535,ASSOCIACAO PRO TERNURA - INSTITUTO TERNURA
26192543,INSTITUTO NOSSA SENHORA APARECIDA
26192560,ESCOLA MULTI
26192586,CRECHE ESC RECIFE TIA MADALENA
26192632,CENTRO DE EDUCACAO PROFISSIONAL MEDIOTEC
26192691,ASSOCIACAO CENTRO EDUCACIONAL MAGNO DELAMADRI
26192705,ASSOCIACAO PAI E FILHOS DO SABER
26197405,COLEGIO EXIMIUS
26197600,ESCOLA NOSSA SENHORA DAS GRACAS
26205602,COLEGIO 2001
26206200,CENTRO ESCOLA MANGUE
26212200,ESCOLA MUNICIPAL COMPOSITOR CAPIBA
26212404,ESCOLA MUNICIPAL ROZEMAR DE MACEDO LIMA
26212412,CMEI PROFESSOR PAULO ROSAS
26212609,CMEI ESTRELA DA MANHA
26218003,EDUCANDARIO VOVO MILITA
26218208,INSTITUTO GENESIS
26218402,EDUCANDARIO INFANCIA FELIZ
26230607,ESCOLA TRADICIONAL DO RECIFE
26230615,ESCOLA WALDORF RECIFE
26252600,ESCOLA SAO VICENTE DE PAULO
26288605,ESCOLA MUNDO INFANTIL
26289601,COLEGIO GREMIO EDUCATIVO
26309610,ESCOLA FELIZ SABER
26361612,CENTRO DE EDUCACAO INFANTIL CAROCHINHA
26399636,COLEGIO MOVIMENTO CRIATIVO
26407612,EDUCANDARIO 13 DE MAIO
26408635,INSTITUTO ANNA LUISA
26413779,CRECHE MUNICIPAL LUA LUAR
26419718,COLEGIO ANGLO LIDER JUNIOR
26419726,ESCOLA MUNICIPAL MILTON ALMEIDA DOS SANTOS
26419734,ESCOLA MUNICIPAL CHICO SCIENCE
26419742,CMEI COELHINHO PENSANTE
26427710,EDUCANDARIO PARAISO
26435713,INSTITUTO AYLLTON SANTOS
26438720,IGRA-INSTITUTO GRADUAL DE EDUCACAO PROFISSIONAL LTDA
26440733,COLEGIO UNICO UNIDADE SANTO AMARO
26443716,CMEI DOUTOR ALBERICO DORNELAS CAMARA
26445727,ESCOLA SILVA OLIVEIRA
26450712,ESPACO EDUCACIONAL ANA CECILIA
26450720,COLEGIO E CURSO DESAFIO-CENTRO EDUCACIONAL DA IPUTINGA
26455714,ESCOLA MONTE MORIA
26457741,ESCOLINHA ARTE E MANHA
26457776,ESCOLA NOSSA SENHORA DAS GRACAS
26460718,COLEGIO GERACAO CRIATIVA
26463733,ESCOLA HERONILDA ARAGAO
26463741,ESCOLA CRIANCA FELIZ LTDA-ME
26464713,EDUCANDARIO VOVO JUCA
26464730,ARTE VIDA ESCOLA CRISTA DE BOA VIAGEM
26464748,EDUCANDARIO UNIBABY
26464756,ESCOLA EVOLUCAO INFANTIL
26464764,ESCOLA SONHO DA MAMAE
26465710,EDUCANDARIO MORANGUINHO DE JESUS
26465736,EDUCANDARIO DOCE INFANCIA
26465744,ESCOLA NOSSA SENHORA DAS GRACAS
26466724,EDUCANDARIO MUNDO FELIZ
26468719,ESCOLINHA DA ELBA
26469715,ESCOLA DA MAGALI
26470713,ESCOLA PATRIA UNIDA
26473712,ESCOLA DOCE LAR
26474727,ESCOLA DESPERTAR - UNIDADE I
26475715,ESCOLA PLANO DE DEUS
26478714,COLEGIO NOVO MUNDO
26480719,ESCOLINHA SABER LER LTDA
26482711,ESCOLA PROFESSORA MARIA CRISTINA VIEIRA LTDA
26482720,INSTITUTO INFANTIL LAPIS NA MAO
26483718,ESCOLA GERACAO DO FUTURO
26484714,ESCOLA ADONAY
26485710,EDUCANDARIO JARDIM GETSEMANI
26485729,ESCOLINHA RAIO DE SOL
26486717,ESCOLA PINGO DE GENTE
26488728,EDUCANDARIO MARIA DOS MONTES
26489716,ESCOLA ADVENTISTA DE SAN MARTIN
26489732,EDUCANDARIO PLANETA INFANTIL LTDA ME
26491710,ESCOLA MUNICIPAL BOLA NA REDE
26491761,ESCOLA SUA MAJESTADE
26492741,ESCOLA PLANETA KIDS
26493721,EDUCANDARIO LIMA
26493764,EDUCANDARIO MUNDO DA CRIANCA
26493829,ESCOLA EVANGELICA GIDEAO
26493837,EDUCANDARIO ANA LUCIA
26494728,ESCOLA ESPACO CRIANCA
26494736,INSTITUTO KAYROS
26494779,ESCOLINHA DO GURY
26495716,CENTRO EDUCACIONAL RAIZES
26495767,ESCOLA NOVO MUNDO MAGICO
26496720,ANJOS BABY
26497719,CENTRO EDUCACIONAL DA IPUTINGA
26499711,ESCOLA ART BABY
26504731,ESCOLA BEM ME QUER
26506718,INSTITUTO CRISTAO
26506726,CENTRO EDUCACIONAL UNIDOS VENCEREMOS
26507722,COLEGIO MEU PEQUENO MUNDO
26507730,ESCOLA INFANTIL CONVIVER
26512718,ESCOLA ABC DA CRIANCA
26512726,ESCOLA 1º PASSO
26512742,INSTITUTO EDUCACIONAL MARIA DA CONCEICAO
26513714,ESCOLA ABDIAS GOMES DE MOURA
26513722,INSTITUTO EDUCACIONAL SANDRA MEIRY
26516713,ESCOLA CAMINHO DO SABER
26519712,INSTITUTO ALCANCE
26520710,ANJOS TRAVESSOS ESCOLA DE EDUCACAO INFANTIL E BERCARIO E HOTELZINHO
26526719,COLEGIO DO SABER
26528711,COLEGIO 17 DE AGOSTO
26528720,ESCOLA PLANETA CRIANCA
26528754,INSTITUTO CACA TALENTOS
26529718,ESCOLA MODERNA GERACAO 2000
26529726,ESCOLA CORACAO DE ESTUDANTE
26529793,ESCOLA INSTITUTO BATISTA
26530716,EDUCANDARIO TIA NAI
26530724,ESCOLA CONVISAO
26530732,CENTRO EDUCACIONAL SUELI TAVARES
26530740,EDUCANDARIO GENTE INOCENTE
26530759,ESCOLA VIRGEM DE FATIMA
26534711,COLEGIO COGNITIVO
